Distance_m,ADS_impulse,DGV3_impulse,ADS_step,DGV3_step
17.23787897,128205.147,3338.115203,0.04299295772,0.0005849052462
17.28813517,124993.7993,3337.756626,0.04305545431,0.0005865741161
17.33839138,127833.5468,3337.398119,0.04311937077,0.0005882428069
17.38864759,124641.3144,3337.039644,0.04318169111,0.0005899113183
17.43890379,127465.1796,3336.681238,0.04324542338,0.0005915796506
17.48916,124291.8377,3336.322865,0.04330756899,0.0005932478037
17.53941621,127099.9986,3335.964562,0.04337111867,0.0005949157777
17.58967241,123945.3265,3335.60629,0.04343309103,0.0005965835725
17.63992862,126737.9579,3335.248089,0.04349645969,0.0005982511882
17.69018483,123601.7388,3334.889919,0.04355826025,0.0005999186248
17.74044103,126379.0127,3334.531819,0.04362144944,0.0006015858824
17.79069724,123261.0334,3334.173752,0.04368307965,0.0006032529609
17.84095345,126023.119,3333.815754,0.04374609089,0.0006049198604
17.89120966,122923.17,3333.457788,0.04380755217,0.000606586581
17.94146586,125670.2337,3333.099892,0.04387038697,0.0006082531226
17.99172207,122588.1089,3332.742028,0.04393168072,0.0006099194853
18.04197828,125320.3144,3332.384233,0.04399434056,0.0006115856691
18.09223448,122255.8115,3332.026471,0.04405546816,0.000613251674
18.14249069,124973.3196,3331.668778,0.04411795451,0.0006149175001
18.1927469,121926.2397,3331.311118,0.04417891733,0.0006165831473
18.2430031,124629.2089,3330.953526,0.04424123162,0.0006182486157
18.29325931,121599.3562,3330.595968,0.04430203099,0.0006199139054
18.34351552,124287.9422,3330.238478,0.04436417465,0.0006215790163
18.39377172,121275.1243,3329.881021,0.04442481191,0.0006232439485
18.44402793,123949.4805,3329.523633,0.04448678634,0.000624908702
18.49428414,120953.5082,3329.166278,0.04454726279,0.0006265732768
18.54454034,123613.7854,3328.808991,0.04460906938,0.000628237673
18.59479655,120634.4726,3328.451737,0.04466938631,0.0006299018905
18.64505276,123280.8193,3328.094552,0.04473102641,0.0006315659295
18.69530897,120317.9829,3327.7374,0.0447911851,0.0006332297898
18.74556517,122950.5453,3327.380316,0.04485266007,0.0006348934717
18.79582138,120004.0053,3327.023266,0.04491266177,0.000636556975
18.84607759,122622.9271,3326.666283,0.04497397293,0.0006382202998
18.89633379,119692.5065,3326.309335,0.04503381888,0.0006398834462
18.94659,122297.9293,3325.952454,0.04509496754,0.0006415464141
18.99684621,119383.4537,3325.595606,0.04515465897,0.0006432092036
19.04710241,121975.5169,3325.238827,0.04521564642,0.0006448718147
19.09735862,119076.8148,3324.882081,0.04527518453,0.0006465342474
19.14761483,121655.6557,3324.525402,0.04533601206,0.0006481965018
19.19787103,118772.5585,3324.168758,0.04539539804,0.0006498585779
19.24812724,121338.3121,3323.812181,0.04545606689,0.0006515204756
19.29838345,118470.6537,3323.455638,0.04551530192,0.0006531821952
19.34863966,121023.4531,3323.099162,0.04557581335,0.0006548437364
19.39889586,118171.0701,3322.742721,0.04563489859,0.0006565050995
19.44915207,120711.0463,3322.386346,0.04569525381,0.0006581662843
19.49940828,117873.7779,3322.030006,0.0457541904,0.000659827291
19.54966448,120401.0599,3321.673733,0.04581439063,0.0006614881196
19.59992069,117578.7478,3321.317494,0.04587317971,0.0006631487701
19.6501769,120093.4627,3320.961322,0.04593322614,0.0006648092424
19.7004331,117285.951,3320.605184,0.04599186883,0.0006664695367
19.75068931,119788.224,3320.249113,0.04605176264,0.000668129653
19.80094552,116995.3593,3319.893077,0.04611026002,0.0006697895912
19.85120172,119485.3137,3319.537107,0.04617000238,0.0006714493515
19.90145793,116706.9449,3319.181172,0.04622835556,0.0006731089337
19.95171414,119184.7022,3318.825303,0.04628794762,0.0006747683381
20.00197034,116420.6805,3318.469469,0.04634615767,0.0006764275645
20.05222655,118886.3605,3318.113701,0.04640560055,0.0006780866131
20.10248276,116136.5394,3317.757968,0.04646366853,0.0006797454838
20.15273897,118590.2599,3317.402302,0.04652296336,0.0006814041766
20.20299517,115854.4952,3317.04667,0.04658089032,0.0006830626917
20.25325138,118296.3725,3316.691104,0.04664003821,0.0006847210289
20.30350759,115574.5221,3316.335573,0.04669782518,0.0006863791884
20.35376379,118004.6707,3315.980109,0.04675682722,0.0006880371702
20.40402,115296.5946,3315.624679,0.04681447523,0.0006896949742
20.45427621,117715.1273,3315.269315,0.0468733325,0.0006913526006
20.50453241,115020.6878,3314.913987,0.04693084256,0.0006930100493
20.55478862,117427.7159,3314.558724,0.04698955612,0.0006946673204
20.60504483,114746.777,3314.203496,0.04704692922,0.0006963244139
20.65530103,117142.4101,3313.848334,0.04710550014,0.0006979813297
20.70555724,114474.8381,3313.493208,0.04716273727,0.0006996380681
20.75581345,116859.1843,3313.138147,0.04722116657,0.0007012946289
20.80606966,114204.8474,3312.783121,0.04727826871,0.0007029510121
20.85632586,116578.0132,3312.42816,0.04733655742,0.0007046072179
20.90658207,113936.7815,3312.073235,0.04739352553,0.0007062632463
20.95683828,116298.8719,3311.718376,0.04745167467,0.0007079190972
21.00709448,113670.6175,3311.363552,0.0475085097,0.0007095747707
